None,ticker,date,adj_high,adj_low,mid_prices
2404,AAL,2008-09-05,20.994604211562,18.915930527249,19.955267369405497
2403,AAL,2008-09-08,20.78673684313,14.005063948059,17.395900395594502
2402,AAL,2008-09-09,21.436322369478,17.564792632445,19.5005575009615
2401,AAL,2008-09-10,18.52617921144,15.979803948157,17.2529915797985
2400,AAL,2008-09-11,19.565516053597,16.187671316588,17.8765936850925
2399,AAL,2008-09-12,20.942637369454,18.967897369357,19.9552673694055
2398,AAL,2008-09-15,22.371725527419,20.267068422052,21.319396974735497
2397,AAL,2008-09-16,23.956714211708,21.176488158939,22.5666011853235
2396,AAL,2008-09-17,22.371725527419,18.889947106195,20.630836316807
2395,AAL,2008-09-18,20.656819737861,17.824626842984,19.2407232904225
2394,AAL,2008-09-19,21.826073685287,19.019864211464,20.422968948375498
2393,AAL,2008-09-22,20.396985527322,17.668726316661,19.032855921991498
2392,AAL,2008-09-23,19.59149947465,18.214378158793,18.902938816721502
2391,AAL,2008-09-24,18.266345000901,16.26562157975,17.2659832903255
2390,AAL,2008-09-25,17.123074474529,15.174317895485,16.148696185007
2389,AAL,2008-09-26,16.343571842911,15.330218421809,15.83689513236
2388,AAL,2008-09-29,16.681356316612,13.901130263843,15.291243290227499
2387,AAL,2008-09-30,15.979803948157,13.74522973752,14.8625168428385
2386,AAL,2008-10-01,18.837980264087,15.278251579701,17.058115921894
2385,AAL,2008-10-02,19.643466316758,17.564792632445,18.6041294746015
2384,AAL,2008-10-03,19.383632106219,16.525455790289,17.954543948254
2383,AAL,2008-10-06,17.227008158744,13.797196579628,15.512102369186
2382,AAL,2008-10-07,16.369555263965,12.861793421687,14.615674342826
2381,AAL,2008-10-08,13.459412105927,10.393368421565,11.926390263746
2380,AAL,2008-10-09,12.316141579555,9.250097895193,10.783119737374001
2379,AAL,2008-10-10,12.368108421663,8.2107610530365,10.289434737349751
2378,AAL,2008-10-13,14.888500263892,12.705892895363,13.7971965796275
2377,AAL,2008-10-14,16.239638158696,13.693262895412,14.966450527054
2376,AAL,2008-10-15,15.66800289551,13.485395526981,14.5766992112455
2375,AAL,2008-10-16,18.162411316685,13.043677369064,15.6030443428745
2374,AAL,2008-10-17,19.85133368519,13.927113684897,16.8892236850435
2373,AAL,2008-10-20,19.409615527273,17.408892106122,18.4092538166975
2372,AAL,2008-10-21,21.358372106317,19.25371500095,20.3060435536335
2371,AAL,2008-10-22,23.073277895875,20.18911815889,21.631198027382503
2370,AAL,2008-10-23,22.085907895826,17.045124211367,19.5655160535965
2369,AAL,2008-10-24,22.059924474772,15.642019474456,18.850971974613998
2368,AAL,2008-10-27,22.787460264282,18.318311843009,20.5528860536455
2367,AAL,2008-10-28,22.345742106365,17.564792632445,19.955267369405
2366,AAL,2008-10-29,22.761476843228,20.526902632591,21.6441897379095
2365,AAL,2008-10-30,24.50236605384,22.267791843203,23.3850789485215
2364,AAL,2008-10-31,28.55577973825,23.722863422223,26.139321580236498
2363,AAL,2008-11-03,29.205365264598,27.282592106609,28.2439786856035
2362,AAL,2008-11-04,27.62037658031,23.618929738007,25.619653159158503
2361,AAL,2008-11-05,26.555056317099,22.24180842215,24.3984323696245
2360,AAL,2008-11-06,23.255161843252,20.474935790483,21.8650488168675
2359,AAL,2008-11-07,21.98197421161,19.539532632543,20.7607534220765
2358,AAL,2008-11-10,20.78673684313,18.99388079041,19.890308816770002
2357,AAL,2008-11-11,20.137151316783,18.084461053523,19.110806185153002
2356,AAL,2008-11-12,19.487565790435,13.303511579603,16.395538685018998
2355,AAL,2008-11-13,16.967173948205,12.991710526957,14.979442237581
2354,AAL,2008-11-14,16.967173948205,14.758583158623,15.862878553414001
2353,AAL,2008-11-17,16.707339737666,14.316865000706,15.512102369186
2352,AAL,2008-11-18,17.175041316637,14.914483684946,16.0447625007915
2351,AAL,2008-11-19,16.083737632372,12.42007526377,14.251906448071
2350,AAL,2008-11-20,14.654649474407,11.250821316344,12.9527353953755
2349,AAL,2008-11-21,12.861793421687,10.393368421565,11.627580921626
2348,AAL,2008-11-24,13.381461842765,11.302788158452,12.342125000608501
2347,AAL,2008-11-25,15.486118948132,13.27752815855,14.381823553341
2346,AAL,2008-11-26,15.512102369186,14.031047369113,14.7715748691495
2345,AAL,2008-11-28,15.512102369186,14.680632895461,15.0963676323235
2344,AAL,2008-12-01,15.200301316539,12.913760263795,14.057030790167001
2343,AAL,2008-12-02,15.66800289551,12.67990947431,14.17395618491
2342,AAL,2008-12-03,16.031770790264,14.498748948083,15.265259869173502
2341,AAL,2008-12-04,19.097814474626,15.356201842863,17.2270081587445
2340,AAL,2008-12-05,19.565516053597,17.278975000852,18.4222455272245
2339,AAL,2008-12-08,20.9166539484,17.590776053499,19.253715000949498
2338,AAL,2008-12-09,20.734770001023,17.668726316661,19.201748158842
2337,AAL,2008-12-10,19.175764737788,17.20102473769,18.188394737739
2336,AAL,2008-12-11,18.552162632494,16.109721053426,17.33094184296
2335,AAL,2008-12-12,17.486842369283,15.330218421809,16.408530395546002
2334,AAL,2008-12-15,17.123074474529,15.66800289551,16.395538685019503
2333,AAL,2008-12-16,18.578146053548,16.291605000803,17.4348755271755
2332,AAL,2008-12-17,19.487565790435,17.668726316661,18.578146053548
2331,AAL,2008-12-18,20.500919211537,18.318311843009,19.409615527272997
2330,AAL,2008-12-19,20.31903526416,18.448228948278,19.383632106219
2329,AAL,2008-12-22,19.799366843082,18.578146053548,19.188756448315
2328,AAL,2008-12-23,19.331665264111,18.448228948278,18.889947106194498
2327,AAL,2008-12-24,20.085184474675,18.863963685141,19.474574079908002
2326,AAL,2008-12-26,19.903300527297,18.99388079041,19.448590658853497
2325,AAL,2008-12-29,19.357648685165,18.52617921144,18.9419139483025
2324,AAL,2008-12-30,20.163134737837,19.045847632518,19.6044911851775
2323,AAL,2008-12-31,20.44895236943,19.435598948327,19.9422756588785
2322,AAL,2009-01-02,22.033941053718,19.929283948351,20.981612501034498
2321,AAL,2009-01-05,21.800090264233,20.682803158915,21.241446711574
2320,AAL,2009-01-06,23.930730790654,21.124521316831,22.5276260537425
2319,AAL,2009-01-07,24.606299738056,22.501642632689,23.553971185372497
2318,AAL,2009-01-08,25.125968159134,22.397708948473,23.7618385538035
2317,AAL,2009-01-09,24.37244894857,23.073277895875,23.722863422222503
2316,AAL,2009-01-12,23.800813685384,21.488289211586,22.644551448485
2315,AAL,2009-01-13,22.501642632689,21.072554474723,21.787098553706
2314,AAL,2009-01-14,21.202471579993,18.837980264087,20.020225922039998
2313,AAL,2009-01-15,25.203918422296,17.79864342193,21.501280922112997
2312,AAL,2009-01-16,22.501642632689,20.137151316783,21.319396974736
2311,AAL,2009-01-20,22.007957632664,19.643466316758,20.825711974710998
2310,AAL,2009-01-21,20.422968948376,17.019140790313,18.7210548693445
2309,AAL,2009-01-22,20.137151316783,18.422245527224,19.2796984220035
2308,AAL,2009-01-23,20.78673684313,18.266345000901,19.5265409220155
2307,AAL,2009-01-26,20.838703685238,19.539532632543,20.1891181588905
2306,AAL,2009-01-27,20.267068422052,16.26562157975,18.266345000900998
2305,AAL,2009-01-28,19.383632106219,17.980527369308,18.6820797377635
2304,AAL,2009-01-29,20.137151316783,16.447505527127,18.292328421955
2303,AAL,2009-01-30,17.486842369283,14.005063948059,15.745953158671
2302,AAL,2009-02-02,15.07038421127,13.485395526981,14.277889869125499
2301,AAL,2009-02-03,15.564069211294,14.160964474383,14.862516842838499
2300,AAL,2009-02-04,15.979803948157,14.083014211221,15.031409079689
2299,AAL,2009-02-05,15.07038421127,12.342125000609,13.706254605939499
2298,AAL,2009-02-06,14.732599737569,13.511378948035,14.121989342802
2297,AAL,2009-02-09,14.21293131649,13.641296053304,13.927113684897
2296,AAL,2009-02-10,14.290881579652,13.01769394801,13.654287763831
2295,AAL,2009-02-11,13.511378948035,11.432705263722,12.4720421058785
2294,AAL,2009-02-12,12.731876316417,11.48467210583,12.1082742111235
2293,AAL,2009-02-13,12.731876316417,11.718522895315,12.225199605865999
2292,AAL,2009-02-17,11.848440000584,11.22483789529,11.536638947937
2291,AAL,2009-02-18,11.82245657953,9.3540315794087,10.58824407946935
2290,AAL,2009-02-19,10.471318684727,9.276081316247,9.873700000487
2289,AAL,2009-02-20,9.1461642109774,7.0674905266643,8.10682736882085
2288,AAL,2009-02-23,9.3800150004626,8.3146947372522,8.847354868857401
2287,AAL,2009-02-24,9.7177994741635,8.7044460530609,9.2111227636122
2286,AAL,2009-02-25,9.7697663162713,8.054860526713,8.91231342149215
2285,AAL,2009-02-26,8.9642802636,8.080843947767,8.5225621056835
2284,AAL,2009-02-27,7.9509268424974,7.2233910529878,7.5871589477426
2283,AAL,2009-03-02,7.3533081582574,6.3659381582087,6.859623158233051
2282,AAL,2009-03-03,6.7297060529635,5.1187339476209,5.9242200002922
2281,AAL,2009-03-04,7.483225263527,5.7683194739687,6.62577236874785
2280,AAL,2009-03-05,5.9242200002922,4.8848831581357,5.40455157921395
2279,AAL,2009-03-06,5.6384023686991,5.0148002634052,5.32660131605215
2278,AAL,2009-03-09,6.1320873687235,5.1966842107826,5.66438578975305
2277,AAL,2009-03-10,6.2360210529391,5.4825018423757,5.8592614476574
2276,AAL,2009-03-11,6.9115900003409,6.0801205266157,6.4958552634783
2275,AAL,2009-03-12,7.4312584214191,6.0541371055617,6.7426977634903995
2274,AAL,2009-03-13,8.6005123688452,7.3013413161496,7.9509268424974
2273,AAL,2009-03-16,8.9902636846539,7.1454407898261,8.06785223724
2272,AAL,2009-03-17,7.8729765793357,6.9115900003409,7.3922832898383
2271,AAL,2009-03-18,8.5745289477913,7.3013413161496,7.93793513197045
2270,AAL,2009-03-19,8.2627278951443,6.9115900003409,7.5871589477426
2269,AAL,2009-03-20,7.17142421088,5.8462697371304,6.5088469740052
2268,AAL,2009-03-23,7.0415071056104,6.0801205266157,6.5608138161130505
2267,AAL,2009-03-24,7.2493744740417,6.3919215792626,6.820648026652149
2266,AAL,2009-03-25,7.7170760530122,6.4179050003165,7.06749052666435
2265,AAL,2009-03-26,7.4052750003652,6.4958552634783,6.95056513192175
2264,AAL,2009-03-27,7.6131423687965,6.7816728950713,7.1974076319339
2263,AAL,2009-03-30,6.7037226319096,6.2360210529391,6.46987184242435
2262,AAL,2009-03-31,6.7297060529635,6.2360210529391,6.482863552951301
2261,AAL,2009-04-01,7.0155236845565,6.3399547371548,6.67773921085565
2260,AAL,2009-04-02,7.6651092109043,6.9895402635026,7.32732473720345
2259,AAL,2009-04-03,7.9509268424974,7.0934739477183,7.52220039510785
2258,AAL,2009-04-06,8.4965786846296,7.3792915793113,7.93793513197045
2257,AAL,2009-04-07,8.4186284214678,7.6651092109043,8.04186881618605
2256,AAL,2009-04-08,8.3146947372522,7.8210097372278,8.06785223724
2255,AAL,2009-04-09,9.0941973688696,8.3406781583061,8.71743776358785
2254,AAL,2009-04-13,9.6918160531096,8.7044460530609,9.19813105308525
2253,AAL,2009-04-14,9.3540315794087,8.652479210953,9.003255395180851
2252,AAL,2009-04-15,9.8217331583791,8.3146947372522,9.06821394781565
2251,AAL,2009-04-16,10.185501053134,9.4319818425704,9.8087414478522
2250,AAL,2009-04-17,10.75713631632,9.6138657899478,10.185501053133901
2249,AAL,2009-04-20,10.15951763208,9.0941973688696,9.626857500474799
2248,AAL,2009-04-21,10.861070000536,9.0682139478157,9.96464197417585
2247,AAL,2009-04-22,12.498025526932,10.913036842643,11.7055311847875
2246,AAL,2009-04-23,12.575975790094,11.432705263722,12.004340526907999
2245,AAL,2009-04-24,13.14761105328,12.160241053231,12.6539260532555
2244,AAL,2009-04-27,11.198854474237,9.873700000487,10.536277237362
2243,AAL,2009-04-28,11.068937368967,9.7437828952174,10.4063601320922
2242,AAL,2009-04-29,10.575252368943,10.133534211026,10.3543932899845
2241,AAL,2009-04-30,10.653202632104,9.847716579433,10.2504596057685
2240,AAL,2009-05-01,10.575252368943,10.003617105757,10.28943473735
2239,AAL,2009-05-04,11.926390263746,10.783119737374,11.35475500056
2238,AAL,2009-05-05,13.121627632226,12.08229079007,12.601959211148
2237,AAL,2009-05-06,13.901130263843,12.368108421663,13.134619342753
2236,AAL,2009-05-07,12.67990947431,10.28943473735,11.48467210583
2235,AAL,2009-05-08,9.873700000487,8.9902636846539,9.431981842570451
2234,AAL,2009-05-11,10.133534211026,9.3540315794087,9.74378289521735
2233,AAL,2009-05-12,9.847716579433,8.5745289477913,9.211122763612149
2232,AAL,2009-05-13,8.7823963162226,7.7430594740661,8.26272789514435
2231,AAL,2009-05-14,8.6005123688452,7.5351921056348,8.06785223724
2230,AAL,2009-05-15,8.5485455267374,7.8210097372278,8.1847776319826
2229,AAL,2009-05-18,8.2107610530365,7.8469931582817,8.028877105659099
2228,AAL,2009-05-19,8.4446118425217,8.0028936846052,8.22375276356345
2227,AAL,2009-05-20,8.36666157936,7.7950263161739,8.080843947766951
2226,AAL,2009-05-21,7.7950263161739,7.5351921056348,7.66510921090435
2225,AAL,2009-05-22,8.0288771056591,7.4312584214191,7.7300677635391
2224,AAL,2009-05-26,7.6910926319583,7.3273247372035,7.5092086845809
2223,AAL,2009-05-27,7.5351921056348,6.5997889476939,7.06749052666435
2222,AAL,2009-05-28,7.0415071056104,6.262004473993,6.651755789801699
2221,AAL,2009-05-29,7.0155236845565,6.4698718424243,6.7426977634903995
2220,AAL,2009-06-01,7.8469931582817,6.7816728950713,7.3143330266765005
2219,AAL,2009-06-02,8.3146947372522,7.8210097372278,8.06785223724
2218,AAL,2009-06-03,7.9769102635513,7.3013413161496,7.63912578985045
2217,AAL,2009-06-04,7.76904289512,7.2753578950957,7.52220039510785
2216,AAL,2009-06-05,7.6651092109043,7.3013413161496,7.4832252635269505
2215,AAL,2009-06-08,7.3273247372035,6.9375734213948,7.13244907929915
2214,AAL,2009-06-09,7.2753578950957,6.9115900003409,7.0934739477183
2213,AAL,2009-06-10,7.3013413161496,6.7037226319096,7.0025319740295995
2212,AAL,2009-06-11,7.0934739477183,6.4958552634783,6.7946646055982995
2211,AAL,2009-06-12,7.3013413161496,6.9115900003409,7.10646565824525
2210,AAL,2009-06-15,6.885606579287,6.4958552634783,6.6907309213826505
2209,AAL,2009-06-16,7.1194573687722,6.6777392108557,6.89859828981395
2208,AAL,2009-06-17,7.2753578950957,6.6257723687478,6.95056513192175
2207,AAL,2009-06-18,7.0934739477183,6.5997889476939,6.8466314477061
2206,AAL,2009-06-19,7.0415071056104,6.5997889476939,6.820648026652149
2205,AAL,2009-06-22,6.6777392108557,6.4179050003165,6.5478221055861
2204,AAL,2009-06-23,6.4958552634783,5.6124189476452,6.05413710556175
2203,AAL,2009-06-24,6.0021702634539,5.5344686844835,5.7683194739687
2202,AAL,2009-06-25,6.1840542108313,5.4825018423757,5.8332780266035
2201,AAL,2009-06-26,6.4179050003165,5.7943028950226,6.10610394766955
2200,AAL,2009-06-29,6.1320873687235,5.8202863160765,5.976186842400001
2199,AAL,2009-06-30,6.3919215792626,5.664385789753,6.028153684507799
2198,AAL,2009-07-01,6.4438884213704,6.1580707897774,6.3009796055739
2197,AAL,2009-07-02,6.3919215792626,5.9502034213461,6.17106250030435
2196,AAL,2009-07-06,6.6257723687478,6.1061039476696,6.365938158208699
2195,AAL,2009-07-07,6.287987895047,5.7423360529148,6.0151619739809
2194,AAL,2009-07-08,5.8982365792383,5.4825018423757,5.690369210807
2193,AAL,2009-07-09,5.7423360529148,5.5604521055374,5.6513940792261
2192,AAL,2009-07-10,5.5864355265913,5.2226676318365,5.4045515792139
2191,AAL,2009-07-13,5.5084852634296,5.1966842107826,5.3525847371061
2190,AAL,2009-07-14,5.5604521055374,5.3006178949983,5.4305350002678505
2189,AAL,2009-07-15,5.7683194739687,5.3006178949983,5.5344686844835
2188,AAL,2009-07-16,5.6124189476452,5.2486510528904,5.430535000267801
2187,AAL,2009-07-17,5.4565184213217,5.2486510528904,5.35258473710605
2186,AAL,2009-07-20,5.5864355265913,5.3006178949983,5.4435267107948
2185,AAL,2009-07-21,5.8202863160765,5.3266013160522,5.57344381606435
2184,AAL,2009-07-22,5.4305350002678,5.3006178949983,5.36557644763305
2183,AAL,2009-07-23,5.9761868424,5.3266013160522,5.651394079226099
2182,AAL,2009-07-24,7.2753578950957,5.8462697371304,6.5608138161130505
2181,AAL,2009-07-27,7.5351921056348,6.8076563161252,7.17142421088
2180,AAL,2009-07-28,7.6910926319583,7.0155236845565,7.3533081582574
2179,AAL,2009-07-29,7.9769102635513,7.3792915793113,7.6781009214313
2178,AAL,2009-07-30,8.1068273688209,7.7430594740661,7.9249434214434995
2177,AAL,2009-07-31,7.9509268424974,7.3792915793113,7.665109210904349
2176,AAL,2009-08-03,7.7430594740661,6.7816728950713,7.2623661845687
2175,AAL,2009-08-04,8.1068273688209,6.9375734213948,7.52220039510785
2174,AAL,2009-08-05,8.652479210953,7.9509268424974,8.3017030267252
2173,AAL,2009-08-06,8.7304294741148,7.8729765793357,8.30170302672525
2172,AAL,2009-08-07,8.6264957898991,7.9769102635513,8.3017030267252
2171,AAL,2009-08-10,8.3146947372522,7.8989600003896,8.1068273688209
2170,AAL,2009-08-11,7.9769102635513,7.457241842473,7.71707605301215
2169,AAL,2009-08-12,8.054860526713,7.4052750003652,7.7300677635391
2168,AAL,2009-08-13,8.2107610530365,7.7170760530122,7.9639185530243495
2167,AAL,2009-08-14,8.1587942109287,7.8469931582817,8.002893684605201
2166,AAL,2009-08-17,7.7950263161739,7.3273247372035,7.5611755266887
2165,AAL,2009-08-18,7.7430594740661,7.5611755266887,7.6521175003774005
2164,AAL,2009-08-19,7.6910926319583,7.4052750003652,7.54818381616175
2163,AAL,2009-08-20,8.0028936846052,7.5351921056348,7.76904289512
2162,AAL,2009-08-21,8.3146947372522,7.8989600003896,8.1068273688209
2161,AAL,2009-08-24,8.9123134214922,8.1847776319826,8.5485455267374
2160,AAL,2009-08-25,8.9642802636,8.36666157936,8.66547092148
2159,AAL,2009-08-26,10.081567368918,9.0162471057078,9.5489072373129
2158,AAL,2009-08-27,9.8996834215409,9.250097895193,9.57489065836695
2157,AAL,2009-08-28,9.8217331583791,9.1721476320313,9.4969403952052
2156,AAL,2009-08-31,9.0941973688696,8.6264957898991,8.860346579384348
2155,AAL,2009-09-01,9.0941973688696,7.6651092109043,8.37965328988695
2154,AAL,2009-09-02,8.1587942109287,7.5092086845809,7.8340014477548
2153,AAL,2009-09-03,8.4965786846296,8.054860526713,8.2757196056713
2152,AAL,2009-09-04,8.8603465793843,8.4446118425217,8.652479210953
2151,AAL,2009-09-08,9.0682139478157,8.652479210953,8.86034657938435
2150,AAL,2009-09-09,9.4059984215165,8.8343631583304,9.120180789923449
2149,AAL,2009-09-10,10.913036842643,9.8996834215409,10.406360132091951
2148,AAL,2009-09-11,10.861070000536,10.393368421565,10.6272192110505
2147,AAL,2009-09-14,10.88705342159,9.9516502636487,10.41935184261935
2146,AAL,2009-09-15,11.562622368991,10.783119737374,11.1728710531825
2145,AAL,2009-09-16,12.108274211123,11.328771579506,11.7185228953145
2144,AAL,2009-09-17,13.901130263843,12.030323947962,12.965727105902499
2143,AAL,2009-09-18,13.381461842765,12.368108421663,12.874785132214
2142,AAL,2009-09-21,14.290881579652,12.394091842717,13.342486711184499
2141,AAL,2009-09-22,14.550715790191,13.511378948035,14.031047369113
2140,AAL,2009-09-23,12.446058684824,11.432705263722,11.939381974273
2139,AAL,2009-09-24,12.757859737471,11.9523736848,12.3551167111355
2138,AAL,2009-09-25,13.433428684873,12.783843158525,13.108635921699001
2137,AAL,2009-09-28,13.303511579603,12.446058684824,12.8747851322135
2136,AAL,2009-09-29,13.095644211172,12.601959211148,12.84880171116
2135,AAL,2009-09-30,12.861793421687,12.08229079007,12.4720421058785
2134,AAL,2009-10-01,12.08229079007,10.783119737374,11.432705263722
2133,AAL,2009-10-02,11.302788158452,10.341401579457,10.8220948689545
2132,AAL,2009-10-05,11.640572632153,11.198854474237,11.419713553195
2131,AAL,2009-10-06,11.588605790045,11.042953947913,11.315779868979
2130,AAL,2009-10-07,11.406721842668,10.939020263697,11.1728710531825
2129,AAL,2009-10-08,11.796473158477,11.094920790021,11.445696974249
2128,AAL,2009-10-09,11.82245657953,11.302788158452,11.562622368991
2127,AAL,2009-10-12,12.056307369016,11.406721842668,11.731514605842001
2126,AAL,2009-10-13,11.796473158477,11.380738421614,11.588605790045499
2125,AAL,2009-10-14,11.82245657953,11.536638947937,11.679547763733499
2124,AAL,2009-10-15,12.212207895339,11.302788158452,11.757498026895501
2123,AAL,2009-10-16,11.666556053207,11.146887632129,11.406721842667999
2122,AAL,2009-10-19,11.276804737398,10.783119737374,11.029962237386
2121,AAL,2009-10-20,11.614589211099,11.120904211075,11.367746711087001
2120,AAL,2009-10-21,11.588605790045,9.9256668425948,10.757136316319901
2119,AAL,2009-10-22,10.601235789997,9.1721476320313,9.88669171101415
2118,AAL,2009-10-23,10.341401579457,9.5359155267861,9.938658553121549
2117,AAL,2009-10-26,9.8217331583791,8.5745289477913,9.1981310530852
2116,AAL,2009-10-27,8.9642802636,8.054860526713,8.5095703951565
2115,AAL,2009-10-28,8.5225621056835,8.0028936846052,8.26272789514435
2114,AAL,2009-10-29,8.5485455267374,8.2887113161983,8.41862842146785
2113,AAL,2009-10-30,8.4446118425217,7.6651092109043,8.054860526713
2112,AAL,2009-11-02,8.1328107898748,7.3273247372035,7.73006776353915
2111,AAL,2009-11-03,7.8729765793357,7.3792915793113,7.626134079323499
2110,AAL,2009-11-04,8.1587942109287,7.5351921056348,7.84699315828175
2109,AAL,2009-11-05,7.76904289512,7.4312584214191,7.60015065826955
2108,AAL,2009-11-06,8.4705952635757,7.5351921056348,8.00289368460525
2107,AAL,2009-11-09,8.5225621056835,8.1328107898748,8.32768644777915
2106,AAL,2009-11-10,8.36666157936,7.8469931582817,8.10682736882085
2105,AAL,2009-11-11,8.4186284214678,7.9509268424974,8.1847776319826
2104,AAL,2009-11-12,8.7564128951687,8.1587942109287,8.457603553048699
2103,AAL,2009-11-13,8.5225621056835,8.2627278951443,8.3926450004139
2102,AAL,2009-11-16,8.9382968425461,8.4705952635757,8.704446053060899
2101,AAL,2009-11-17,8.8863300004383,8.5745289477913,8.7304294741148
2100,AAL,2009-11-18,8.7564128951687,8.3406781583061,8.5485455267374
2099,AAL,2009-11-19,8.3926450004139,8.0028936846052,8.197769342509549
2098,AAL,2009-11-20,8.2627278951443,7.8989600003896,8.080843947766951
2097,AAL,2009-11-23,8.2627278951443,8.0028936846052,8.13281078987475
2096,AAL,2009-11-24,8.5745289477913,8.1068273688209,8.340678158306101
2095,AAL,2009-11-25,9.4059984215165,8.5745289477913,8.9902636846539
2094,AAL,2009-11-27,9.3020647373009,8.4965786846296,8.89932171096525
2093,AAL,2009-11-30,9.6658326320557,8.8343631583304,9.25009789519305
2092,AAL,2009-12-01,9.9776336847026,9.4319818425704,9.704807763636499
2091,AAL,2009-12-02,10.341401579457,9.7957497373252,10.0685756583911
2090,AAL,2009-12-03,10.679186053158,10.081567368918,10.380376711038
2089,AAL,2009-12-04,11.588605790045,10.809103158428,11.1988544742365
2088,AAL,2009-12-07,12.290158158501,11.22483789529,11.757498026895501
2087,AAL,2009-12-08,12.394091842717,11.588605790045,11.991348816380999
2086,AAL,2009-12-09,11.926390263746,11.302788158452,11.614589211099
2085,AAL,2009-12-10,11.666556053207,11.094920790021,11.380738421614
2084,AAL,2009-12-11,12.67990947431,11.432705263722,12.056307369016
2083,AAL,2009-12-14,13.095644211172,12.290158158501,12.6929011848365
2082,AAL,2009-12-15,12.316141579555,11.692539474261,12.004340526907999
2081,AAL,2009-12-16,12.54999236904,11.744506316369,12.1472493427045
2080,AAL,2009-12-17,12.394091842717,11.900406842692,12.1472493427045
2079,AAL,2009-12-18,12.030323947962,11.22483789529,11.627580921625999
2078,AAL,2009-12-21,12.030323947962,11.588605790045,11.809464869003499
2077,AAL,2009-12-22,13.537362369089,11.9523736848,12.744868026944498
2076,AAL,2009-12-23,13.511378948035,12.67990947431,13.0956442111725
2075,AAL,2009-12-24,14.031047369113,13.433428684873,13.732238026993
2074,AAL,2009-12-28,14.031047369113,12.67990947431,13.3554784217115
2073,AAL,2009-12-29,13.27752815855,12.446058684824,12.861793421687
2072,AAL,2009-12-30,12.809826579579,12.160241053231,12.485033816405
2071,AAL,2009-12-31,12.913760263795,12.54999236904,12.7318763164175
2070,AAL,2010-01-04,12.835810000633,12.108274211123,12.472042105878
2069,AAL,2010-01-05,13.953097105951,12.238191316393,13.095644211172
2068,AAL,2010-01-06,13.979080527005,12.991710526957,13.485395526981
2067,AAL,2010-01-07,14.108997632275,13.121627632226,13.6153126322505
2066,AAL,2010-01-08,14.108997632275,13.14761105328,13.6283043427775
2065,AAL,2010-01-11,13.589329211197,12.835810000633,13.212569605915
2064,AAL,2010-01-12,13.381461842765,12.887776842741,13.134619342753
2063,AAL,2010-01-13,14.290881579652,13.043677369064,13.667279474358
2062,AAL,2010-01-14,14.836533421784,14.057030790167,14.446782105975501
2061,AAL,2010-01-15,15.174317895485,14.108997632275,14.641657763880001
2060,AAL,2010-01-19,14.888500263892,14.290881579652,14.589690921772
2059,AAL,2010-01-20,15.304235000755,14.576699211245,14.940467106
2058,AAL,2010-01-21,15.486118948132,14.083014211221,14.7845665796765
2057,AAL,2010-01-22,14.34284842176,13.27752815855,13.810188290155
2056,AAL,2010-01-25,14.290881579652,13.381461842765,13.8361717112085
2055,AAL,2010-01-26,13.719246316466,13.121627632226,13.420436974346
2054,AAL,2010-01-27,13.433428684873,11.614589211099,12.524008947986001
2053,AAL,2010-01-28,13.563345790143,12.238191316393,12.900768553268
2052,AAL,2010-01-29,14.576699211245,13.433428684873,14.005063948059
2051,AAL,2010-02-01,14.628666053353,13.901130263843,14.264898158598
2050,AAL,2010-02-02,15.590052632348,14.602682632299,15.0963676323235
2049,AAL,2010-02-03,15.53808579024,14.680632895461,15.1093593428505
2048,AAL,2010-02-04,15.122351053377,14.21293131649,14.667641184933501
2047,AAL,2010-02-05,15.66800289551,14.108997632275,14.8885002638925
2046,AAL,2010-02-08,15.875870263941,15.122351053377,15.499110658659
2045,AAL,2010-02-09,16.86324026399,15.979803948157,16.4215221060735
2044,AAL,2010-02-10,16.707339737666,16.13570447448,16.421522106073
2043,AAL,2010-02-11,16.941190527151,16.161687895534,16.5514392113425
2042,AAL,2010-02-12,17.954543948254,16.083737632372,17.019140790313
2041,AAL,2010-02-16,18.188394737739,17.538809211391,17.863601974565
2040,AAL,2010-02-17,18.110444474577,17.564792632445,17.837618553511
2039,AAL,2010-02-18,17.694709737715,17.278975000852,17.4868423692835
2038,AAL,2010-02-19,18.084461053523,17.278975000852,17.6817180271875
2037,AAL,2010-02-22,18.786013421979,18.110444474577,18.448228948278
2036,AAL,2010-02-23,18.786013421979,17.980527369308,18.3832703956435
2035,AAL,2010-02-24,18.734046579871,18.344295264063,18.539170921967
2034,AAL,2010-02-25,18.552162632494,17.954543948254,18.253353290374
2033,AAL,2010-02-26,19.227731579896,18.344295264063,18.786013421979497
2032,AAL,2010-03-01,20.137151316783,19.227731579896,19.6824414483395
2031,AAL,2010-03-02,20.31903526416,19.487565790435,19.9033005272975
2030,AAL,2010-03-03,19.825350264136,18.630112895656,19.227731579896002
2029,AAL,2010-03-04,19.617482895704,18.811996843033,19.2147398693685
2028,AAL,2010-03-05,19.435598948327,18.99388079041,19.2147398693685
2027,AAL,2010-03-08,19.669449737812,18.967897369357,19.3186735535845
2026,AAL,2010-03-09,20.604852895753,19.149781316734,19.877317106243503
2025,AAL,2010-03-10,21.228455001047,20.267068422052,20.7477617115495
2024,AAL,2010-03-11,20.630836316807,19.877317106243,20.254076711525002
2023,AAL,2010-03-12,20.78673684313,20.033217632567,20.4099772378485
